Date/Time,Environment:Site Day Type Index [](Hourly),CORE_ZN:People Occupant Count [](Hourly),PERIMETER_ZN_1:People Occupant Count [](Hourly),PERIMETER_ZN_2:People Occupant Count [](Hourly),PERIMETER_ZN_3:People Occupant Count [](Hourly),PERIMETER_ZN_4:People Occupant Count [](Hourly),CORE_ZN_LIGHTS:Lights Electric Power [W](Hourly),PERIMETER_ZN_1_LIGHTS:Lights Electric Power [W](Hourly),PERIMETER_ZN_2_LIGHTS:Lights Electric Power [W](Hourly),PERIMETER_ZN_3_LIGHTS:Lights Electric Power [W](Hourly),PERIMETER_ZN_4_LIGHTS:Lights Electric Power [W](Hourly),CORE_ZN_MISCPLUG_EQUIP:Electric Equipment Electric Power [W](Hourly),PERIMETER_ZN_1_MISCPLUG_EQUIP:Electric Equipment Electric Power [W](Hourly),PERIMETER_ZN_2_MISCPLUG_EQUIP:Electric Equipment Electric Power [W](Hourly),PERIMETER_ZN_3_MISCPLUG_EQUIP:Electric Equipment Electric Power [W](Hourly),PERIMETER_ZN_4_MISCPLUG_EQUIP:Electric Equipment Electric Power [W](Hourly),PERIMETER_ZN_1_DAYLCTRL:Daylighting Lighting Power Multiplier [](Hourly),PERIMETER_ZN_2_DAYLCTRL:Daylighting Lighting Power Multiplier [](Hourly),PERIMETER_ZN_3_DAYLCTRL:Daylighting Lighting Power Multiplier [](Hourly),PERIMETER_ZN_4_DAYLCTRL:Daylighting Lighting Power Multiplier [](Hourly),PERIMETER_ZN_1:Zone Infiltration Current Density Volume Flow Rate [m3/s](Hourly),PERIMETER_ZN_2:Zone Infiltration Current Density Volume Flow Rate [m3/s](Hourly),PERIMETER_ZN_3:Zone Infiltration Current Density Volume Flow Rate [m3/s](Hourly),PERIMETER_ZN_4:Zone Infiltration Current Density Volume Flow Rate [m3/s](Hourly),ATTIC:Zone Infiltration Current Density Volume Flow Rate [m3/s](Hourly),EXTERIOR_LIGHTS_A:Exterior Lights Electric Power [W](Hourly),EXTERIOR_LIGHTS_B:Exterior Lights Electric Power [W](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 01/01  11:00:00,8.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,131.56013063095348,78.04316255146029,164.01607553977247,97.29644675034545,166.19501161075616,125.98658046471663,74.73686086624442,125.98658046471657,74.73686086624442,0.7298999999999999,0.7298999999999999,0.9099666666666666,0.9099666666666666,0.013877570550031143,0.009197605553006175,0.01378776735523946,0.009192280999100095,0.20210731269650493,0.0,0.0,2551264.1469644389,2043510.819381642 
 01/01  12:00:00,8.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,131.56013063095348,80.36517563098151,164.01607553977247,90.17121091282763,166.19501161075616,125.98658046471663,74.73686086624442,125.98658046471657,74.73686086624442,0.7298999999999999,0.7516166666666666,0.9099666666666666,0.8433277777777778,0.012977337825355198,0.00855134129477382,0.012834729585839894,0.008556672800920656,0.20472340368329035,0.0,0.0,2533972.545035651,2043510.819381642 
 01/01  13:00:00,8.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,131.56013063095348,88.74616374532406,164.01607553977247,85.7166762279134,166.19501161075616,125.98658046471663,74.73686086624442,125.98658046471657,74.73686086624442,0.7298999999999999,0.83,0.9099666666666666,0.8016666666666666,0.016908327046275315,0.011106228056660306,0.016657741357816139,0.011106147806693933,0.2070489685766074,0.0,0.0,2548107.777381593,2043510.819381642 
 01/01  14:00:00,8.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,131.56013063095348,93.02130524783475,164.01607553977247,78.40194891626736,166.19501161075616,125.98658046471663,74.73686086624442,125.98658046471657,74.73686086624442,0.7298999999999999,0.8699833333333333,0.9099666666666666,0.7332555555555554,0.020966401435038585,0.01376247865846999,0.020644907902745814,0.013765573277208357,0.20686803158050214,0.0,0.0,2537165.268468706,2043510.819381642 
 01/01  15:00:00,8.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,131.56013063095348,97.6552331151525,164.62089445637518,78.04316255146029,166.19501161075616,125.98658046471663,74.73686086624442,125.98658046471657,74.73686086624442,0.7298999999999999,0.9133222222222223,0.9133222222222223,0.7298999999999999,0.021474763112898307,0.014097309381069989,0.021139560408782188,0.014102100881376354,0.20548608672981642,0.0,0.0,2554733.125977514,2043510.819381642 
 01/01  16:00:00,8.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,132.16494954755619,104.07299451478089,175.43954275931484,78.04316255146029,166.19501161075616,125.98658046471663,74.73686086624442,125.98658046471657,74.73686086624442,0.7332555555555556,0.9733444444444445,0.9733444444444445,0.7298999999999999,0.018796712812622544,0.012359765859567039,0.01854444832578761,0.012382161532066625,0.20361188757243124,0.0,0.0,2618961.549006528,2043510.819381642 
 01/01  17:00:00,8.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,175.13713330101357,106.92308884978802,180.24404799418199,103.71420814997384,166.19501161075616,125.98658046471663,74.73686086624442,125.98658046471657,74.73686086624442,0.9716666666666667,1.0,1.0,0.9699888888888889,0.017766357301551146,0.011739773808321705,0.017607051181623667,0.011742226308445405,0.20147850007886784,33.800000000000007,574.1999999999999,2893633.7331251709,2043510.819381642 
 01/01  18:00:00,8.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,166.19501161075616,125.98658046471663,74.73686086624442,125.98658046471657,74.73686086624442,1.0,1.0,1.0,1.0,0.012168072270551557,0.008066237867625155,0.01210086505821216,0.008066034270334298,0.19950062698286823,50.699999999999999,861.3000000000001,2923570.5965399087,2043510.819381642 
 01/01  19:00:00,8.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,166.19501161075616,125.98658046471663,74.73686086624442,125.98658046471657,74.73686086624442,1.0,1.0,1.0,1.0,0.009475935688781825,0.0062928908663288369,0.009438533405959866,0.006292080881351002,0.1984826145284033,50.699999999999999,861.3000000000001,2923570.5965399087,2043510.819381642 
 01/01  20:00:00,8.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,166.19501161075616,125.98658046471663,74.73686086624442,125.98658046471657,74.73686086624442,1.0,1.0,1.0,1.0,0.011597766485302372,0.007716263228153781,0.011577963723157293,0.00771825323491668,0.19800020237849492,50.699999999999999,861.3000000000001,2923570.5965399087,2043510.819381642 
 01/01  21:00:00,8.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,166.19501161075616,125.98658046471663,74.73686086624442,125.98658046471657,74.73686086624442,1.0,1.0,1.0,1.0,0.010501965899433306,0.006998651453837081,0.010494688886409859,0.006997050034978961,0.1978550727354933,50.699999999999999,861.3000000000001,2923570.5965399087,2043510.819381642 
 01/01  22:00:00,8.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,166.19501161075616,125.98658046471663,74.73686086624442,125.98658046471657,74.73686086624442,1.0,1.0,1.0,1.0,0.010149407335106028,0.00676880308339749,0.01015696305879281,0.006771068956135732,0.19774670412326146,50.699999999999999,861.3000000000001,2923570.5965399087,2043510.819381642 
 01/01  23:00:00,8.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,166.19501161075616,125.98658046471663,74.73686086624442,125.98658046471657,74.73686086624442,1.0,1.0,1.0,1.0,0.010747699427779629,0.00716557023498897,0.01074531783126287,0.007163535798945082,0.19712822878634643,50.699999999999999,861.3000000000001,2923570.5965399087,2043510.819381642 
 01/01  24:00:00,8.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,166.19501161075616,125.98658046471663,74.73686086624442,125.98658046471657,74.73686086624442,1.0,1.0,1.0,1.0,0.009836506291268329,0.006556374309592154,0.009838022129960532,0.006558433371089939,0.1970487810022196,50.699999999999999,861.3000000000001,2923570.5965399087,2043510.819381642 
 01/02  01:00:00,2.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,415.4875290268903,314.96645116179158,186.84215216561106,314.96645116179158,186.84215216561106,1.0,1.0,1.0,1.0,0.010043699278596443,0.006699270452883015,0.01004687370172961,0.006697581516726971,0.19716125716874845,0.0,602.91,2923570.5965399087,5108777.048454104 
 01/02  02:00:00,2.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,415.4875290268903,314.96645116179158,186.84215216561106,314.96645116179158,186.84215216561106,1.0,1.0,1.0,1.0,0.008931556557907247,0.005954790148450222,0.008934704409411168,0.005955850205197431,0.19787895572645168,0.0,602.91,2923570.5965399087,5108777.048454104 
 01/02  03:00:00,2.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,415.4875290268903,314.96645116179158,186.84215216561106,314.96645116179158,186.84215216561106,1.0,1.0,1.0,1.0,0.008546020453244289,0.005699082809401952,0.008547246749169022,0.0056973806715679589,0.19744411340239843,0.0,602.91,2923570.5965399087,5108777.048454104 
 01/02  04:00:00,2.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,415.4875290268903,314.96645116179158,186.84215216561106,314.96645116179158,186.84215216561106,1.0,1.0,1.0,1.0,0.010853481756102214,0.00723404585349456,0.010854942176723155,0.007235543969163989,0.1974262109683227,0.0,602.91,2923570.5965399087,5108777.048454104 
 01/02  05:00:00,2.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,415.4875290268903,314.96645116179158,186.84215216561106,314.96645116179158,186.84215216561106,1.0,1.0,1.0,1.0,0.011192941653952737,0.007465217447598148,0.011195722839292079,0.007463363483375317,0.1978252853855488,0.0,602.91,2923570.5965399087,5108777.048454104 
 01/02  06:00:00,2.0,0.0,0.0,0.0,0.0,0.0,303.8155225163036,230.31183910367705,136.62394686361805,230.311839103677,136.62394686361805,415.4875290268903,314.96645116179158,186.84215216561106,314.96645116179158,186.84215216561106,1.0,1.0,1.0,1.0,0.008851459574753073,0.0059000176714754238,0.008852310324175725,0.005900920888915462,0.19801819897851784,0.0,602.91,3735673.540023218,5108777.048454104 
 01/02  07:00:00,2.0,0.992418503526678,0.7523174879765494,0.4462844155206854,0.7523174879765491,0.4462844155206854,235.97397206169675,178.88355089958464,106.11602446489245,178.8835508995846,106.11602446489245,486.7940454193326,369.0214079144985,218.90824815024909,369.02140791449849,218.90824815024909,1.0,1.0,1.0,1.0,0.018402228523464818,0.00459057637499989,0.006869935597225108,0.004590765807119261,0.19815431510984764,50.699999999999999,861.3000000000001,2901503.2420463429,5985552.087175781 
 01/02  08:00:00,2.0,1.8946171430963855,1.4362424770461396,0.8519975205394904,1.4362424770461393,0.8519975205394904,430.90899246048977,326.65691903402418,193.77708815328183,326.65691903402407,193.77708815328183,486.7940454193326,369.0214079144985,218.90824815024909,369.02140791449849,218.90824815024909,1.0,1.0,1.0,1.0,0.08950945846936019,0.0010502590664231082,0.0015753972872919343,0.0010502575141995684,0.19892862153039857,50.699999999999999,861.3000000000001,5298397.224606365,5985552.087175781 
 01/02  09:00:00,2.0,9.021986395697072,6.8392498906959029,4.057131050188048,6.839249890695901,4.057131050188048,923.376412415335,598.4665858530973,352.9280561496499,699.9791122157658,415.2366174713183,973.5880908386652,738.042815828997,437.81649630049818,738.0428158289969,437.81649630049818,0.8549777777777777,0.8499444444444443,1.0,1.0,0.01229057996532359,0.00043926242616143963,0.00065892461052305,0.00043925917331440434,0.1993803061322071,8.450000000000001,143.54999999999999,10763952.4227786,11971104.174351562 
 01/02  10:00:00,2.0,9.021986395697072,6.8392498906959029,4.057131050188048,6.839249890695901,4.057131050188048,923.376412415335,510.9147540062875,303.0812070923152,640.4808876774256,379.2448302169432,973.5880908386652,738.042815828997,437.81649630049818,738.0428158289969,437.81649630049818,0.7298999999999999,0.7298999999999999,0.9149999999999999,0.913322222222222,0.012488996175270455,0.0006111299999261001,0.0009168044755470155,0.0006111175256308023,0.19955852363883798,0.0,0.0,9925553.129069904,11971104.174351562 
 01/02  11:00:00,2.0,9.021986395697072,6.8392498906959029,4.057131050188048,6.839249890695901,4.057131050188048,923.376412415335,510.9147540062875,303.0812070923152,636.9576594792729,355.71475522690187,973.5880908386652,738.042815828997,437.81649630049818,738.0428158289969,437.81649630049818,0.7298999999999999,0.7298999999999999,0.9099666666666666,0.8566555555555556,0.014080403765193118,0.0017573621585505525,0.0026363338897141565,0.0017573274100962276,0.20115166531863575,0.0,0.0,9828161.237592407,11971104.174351562 
 01/02  12:00:00,2.0,9.021986395697072,6.8392498906959029,4.057131050188048,6.839249890695901,4.057131050188048,923.376412415335,510.9147540062875,305.86790616956719,636.9576594792729,344.64639250119418,973.5880908386652,738.042815828997,437.81649630049818,738.0428158289969,437.81649630049818,0.7298999999999999,0.736611111111111,0.9099666666666666,0.83,0.0143267713341965,0.001971729122657744,0.002957925304018078,0.0019716881204774369,0.2038673184382548,0.0,0.0,9798347.248457965,11971104.174351562 
 01/02  13:00:00,2.0,4.781652789719449,3.624802442068828,2.1502794565996665,3.624802442068827,2.1502794565996665,820.7790332580754,454.1464480055888,280.5174543540434,566.1845862037981,284.1981937533571,915.1728053883452,693.7602468792574,411.5475065224682,693.7602468792571,411.5475065224682,0.7298999999999999,0.7600055555555555,0.9099666666666666,0.7699777777777778,0.08961456372825998,0.0020485776089277844,0.0030732054263948838,0.002048534171681485,0.20615064562452738,0.0,0.0,8660972.576069508,11252837.923890466 
 01/02  14:00:00,2.0,9.021986395697072,6.8392498906959029,4.057131050188048,6.839249890695901,4.057131050188048,923.376412415335,510.9147540062875,326.65049887400667,618.2993273658772,303.0812070923152,973.5880908386652,738.042815828997,437.81649630049818,738.0428158289969,437.81649630049818,0.7298999999999999,0.7866611111111111,0.883311111111111,0.7298999999999999,0.014935989448315096,0.002417488607744258,0.0036267173771181388,0.002417426620200098,0.20606343196722377,0.0,0.0,9656359.919113759,11971104.174351562 
 01/02  15:00:00,2.0,9.021986395697072,6.8392498906959029,4.057131050188048,6.839249890695901,4.057131050188048,923.376412415335,510.9147540062875,361.2489365897557,638.1320688786572,303.7778818616282,973.5880908386652,738.042815828997,437.81649630049818,738.0428158289969,437.81649630049818,0.7298999999999999,0.8699833333333333,0.9116444444444444,0.7315777777777778,0.014826983149599302,0.0023637154544778298,0.0035460539774692346,0.002363655785075703,0.2046333968712565,0.0,0.0,9854820.193505988,11971104.174351562 
 01/02  16:00:00,2.0,9.021986395697072,6.8392498906959029,4.057131050188048,6.839249890695901,4.057131050188048,923.376412415335,576.2850255415488,393.0998920199029,662.6624479889741,337.7188615997143,973.5880908386652,738.042815828997,437.81649630049818,738.0428158289969,437.81649630049818,0.823288888888889,0.9466888888888888,0.9466888888888888,0.8133166666666667,0.013592954128138997,0.0015324631255018513,0.0022989643554136198,0.0015324291534177196,0.20293151066137539,0.0,0.0,10415313.50243571,11971104.174351562 
 01/02  17:00:00,2.0,9.021986395697072,6.8392498906959029,4.057131050188048,6.839249890695901,4.057131050188048,923.376412415335,699.9791122157659,415.2366174713183,699.9791122157658,415.2366174713183,973.5880908386652,738.042815828997,437.81649630049818,738.0428158289969,437.81649630049818,1.0,1.0,1.0,1.0,0.01307483427295448,0.001169518605216864,0.001754462738314667,0.001169494592414666,0.20113035922339365,33.800000000000007,574.1999999999999,11353708.338442214,11971104.174351562 
 01/02  18:00:00,2.0,2.8870356466230637,2.188559965022689,1.298281936060176,2.1885599650226879,1.298281936060176,625.8440128592828,474.43028716846359,281.43815184167127,474.4302871684635,281.43815184167127,486.7940454193326,369.0214079144985,218.90824815024909,369.02140791449849,218.90824815024909,1.0,1.0,1.0,1.0,0.088911754848585,0.0014204397666860655,0.002130760543182212,0.0014204251066985974,0.19994393755657806,50.699999999999999,861.3000000000001,7695291.207166387,5985552.087175781 
 01/02  19:00:00,2.0,0.992418503526678,0.7523174879765494,0.4462844155206854,0.7523174879765491,0.4462844155206854,430.90899246048977,326.65691903402418,193.77708815328183,326.65691903402407,193.77708815328183,194.717618167733,147.6085631657994,87.56329926009961,147.60856316579939,87.56329926009961,1.0,1.0,1.0,1.0,0.013702101162345708,0.0015285901672268817,0.002292789081711034,0.0015285991133563617,0.19900950521443418,50.699999999999999,861.3000000000001,5298397.224606365,2394220.834870312 
 01/02  20:00:00,2.0,0.992418503526678,0.7523174879765494,0.4462844155206854,0.7523174879765491,0.4462844155206854,430.90899246048977,326.65691903402418,193.77708815328183,326.65691903402407,193.77708815328183,194.717618167733,147.6085631657994,87.56329926009961,147.60856316579939,87.56329926009961,1.0,1.0,1.0,1.0,0.009102758596935932,0.006065662856900907,0.009096649013979082,0.0060657860712057709,0.19809595214983836,50.699999999999999,861.3000000000001,5298397.224606365,2394220.834870312 
 01/02  21:00:00,2.0,0.992418503526678,0.7523174879765494,0.4462844155206854,0.7523174879765491,0.4462844155206854,328.31161330323035,248.88146212116127,147.63968621202427,248.88146212116116,147.63968621202427,194.717618167733,147.6085631657994,87.56329926009961,147.60856316579939,87.56329926009961,1.0,1.0,1.0,1.0,0.00989472346911585,0.006592107631659291,0.009885599284159101,0.00659200669454707,0.19782550318728812,50.699999999999999,861.3000000000001,4036874.0758905645,2394220.834870312 
 01/02  22:00:00,2.0,0.992418503526678,0.7523174879765494,0.4462844155206854,0.7523174879765491,0.4462844155206854,328.31161330323035,248.88146212116127,147.63968621202427,248.88146212116116,147.63968621202427,194.717618167733,147.6085631657994,87.56329926009961,147.60856316579939,87.56329926009961,1.0,1.0,1.0,1.0,0.012147432689585541,0.008092165449367708,0.012136304519352692,0.008091583447010633,0.19795539371691177,50.699999999999999,861.3000000000001,4036874.0758905645,2394220.834870312 
 01/02  23:00:00,2.0,0.4510993197848537,0.34196249453479518,0.20285655250940247,0.34196249453479507,0.20285655250940247,235.97397206169675,178.88355089958464,106.11602446489245,178.8835508995846,106.11602446489245,194.717618167733,147.6085631657994,87.56329926009961,147.60856316579939,87.56329926009961,1.0,1.0,1.0,1.0,0.01246589083821293,0.008303833894840728,0.012455024896374956,0.008303103302448394,0.19812272579452196,50.699999999999999,861.3000000000001,2901503.2420463429,2394220.834870312 
 01/02  24:00:00,2.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,166.19501161075616,125.98658046471663,74.73686086624442,125.98658046471657,74.73686086624442,1.0,1.0,1.0,1.0,0.012678621494167203,0.008444951299803439,0.012668480225353248,0.008444585349406425,0.1984183014968505,50.699999999999999,861.3000000000001,2923570.5965399087,2043510.819381642 
 01/03  01:00:00,3.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,415.4875290268903,314.96645116179158,186.84215216561106,314.96645116179158,186.84215216561106,1.0,1.0,1.0,1.0,0.012404348373421338,0.00826210835816664,0.012395346558281985,0.008261658549383487,0.19828410005422393,0.0,602.91,2923570.5965399087,5108777.048454104 
 01/03  02:00:00,3.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,415.4875290268903,314.96645116179158,186.84215216561106,314.96645116179158,186.84215216561106,1.0,1.0,1.0,1.0,0.010929025029136694,0.007279718450867583,0.010921623519340618,0.007279043619327366,0.19817787998816295,0.0,602.91,2923570.5965399087,5108777.048454104 
 01/03  03:00:00,3.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,415.4875290268903,314.96645116179158,186.84215216561106,314.96645116179158,186.84215216561106,1.0,1.0,1.0,1.0,0.009483325938741174,0.006316999446950189,0.00947752781287678,0.006316380257001639,0.1983145602292378,0.0,602.91,2923570.5965399087,5108777.048454104 
 01/03  04:00:00,3.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,415.4875290268903,314.96645116179158,186.84215216561106,314.96645116179158,186.84215216561106,1.0,1.0,1.0,1.0,0.010524350250696894,0.0070106644522597298,0.010518762608197738,0.007009948042092314,0.19783300306649152,0.0,602.91,2923570.5965399087,5108777.048454104 
 01/03  05:00:00,3.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,415.4875290268903,314.96645116179158,186.84215216561106,314.96645116179158,186.84215216561106,1.0,1.0,1.0,1.0,0.014365234966676521,0.009569286827774025,0.014358654948712658,0.009568234365244717,0.19831276447896196,0.0,602.91,2923570.5965399087,5108777.048454104 
 01/03  06:00:00,3.0,0.0,0.0,0.0,0.0,0.0,303.8155225163036,230.31183910367705,136.62394686361805,230.311839103677,136.62394686361805,415.4875290268903,314.96645116179158,186.84215216561106,314.96645116179158,186.84215216561106,1.0,1.0,1.0,1.0,0.015459413563419462,0.010298253762780272,0.01545288404041509,0.010297054560006044,0.19897785285490864,0.0,602.91,3735673.540023218,5108777.048454104 
