Date/Time,Environment:Site Day Type Index [](Hourly),CORE_ZN:People Occupant Count [](Hourly),PERIMETER_ZN_1:People Occupant Count [](Hourly),PERIMETER_ZN_2:People Occupant Count [](Hourly),PERIMETER_ZN_3:People Occupant Count [](Hourly),PERIMETER_ZN_4:People Occupant Count [](Hourly),CORE_ZN_LIGHTS:Lights Electric Power [W](Hourly),PERIMETER_ZN_1_LIGHTS:Lights Electric Power [W](Hourly),PERIMETER_ZN_2_LIGHTS:Lights Electric Power [W](Hourly),PERIMETER_ZN_3_LIGHTS:Lights Electric Power [W](Hourly),PERIMETER_ZN_4_LIGHTS:Lights Electric Power [W](Hourly),CORE_ZN_MISCPLUG_EQUIP:Electric Equipment Electric Power [W](Hourly),PERIMETER_ZN_1_MISCPLUG_EQUIP:Electric Equipment Electric Power [W](Hourly),PERIMETER_ZN_2_MISCPLUG_EQUIP:Electric Equipment Electric Power [W](Hourly),PERIMETER_ZN_3_MISCPLUG_EQUIP:Electric Equipment Electric Power [W](Hourly),PERIMETER_ZN_4_MISCPLUG_EQUIP:Electric Equipment Electric Power [W](Hourly),PERIMETER_ZN_1_DAYLCTRL:Daylighting Lighting Power Multiplier [](Hourly),PERIMETER_ZN_2_DAYLCTRL:Daylighting Lighting Power Multiplier [](Hourly),PERIMETER_ZN_3_DAYLCTRL:Daylighting Lighting Power Multiplier [](Hourly),PERIMETER_ZN_4_DAYLCTRL:Daylighting Lighting Power Multiplier [](Hourly),PERIMETER_ZN_1:Zone Infiltration Current Density Volume Flow Rate [m3/s](Hourly),PERIMETER_ZN_2:Zone Infiltration Current Density Volume Flow Rate [m3/s](Hourly),PERIMETER_ZN_3:Zone Infiltration Current Density Volume Flow Rate [m3/s](Hourly),PERIMETER_ZN_4:Zone Infiltration Current Density Volume Flow Rate [m3/s](Hourly),ATTIC:Zone Infiltration Current Density Volume Flow Rate [m3/s](Hourly),EXTERIOR_LIGHTS_A:Exterior Lights Electric Power [W](Hourly),EXTERIOR_LIGHTS_B:Exterior Lights Electric Power [W](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 01/01  11:00:00,8.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,131.56013063095348,80.36517563098151,180.24404799418199,106.92308884978802,166.19501161075616,125.98658046471663,74.73686086624442,125.98658046471657,74.73686086624442,0.7298999999999999,0.7516166666666666,1.0,1.0,0.006148097496885782,0.004096207772201082,0.006072885694504856,0.004050224009655539,0.20630851815646943,0.0,0.0,2652700.0064445824,2043510.819381642 
 01/01  12:00:00,8.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,131.56013063095348,96.05079276524542,180.24404799418199,105.49804168228445,166.19501161075616,125.98658046471663,74.73686086624442,125.98658046471657,74.73686086624442,0.7298999999999999,0.8983166666666667,1.0,0.9866722222222223,0.008199099571843602,0.005440277596703514,0.008085631382722234,0.0053932620768885378,0.20975849726859334,0.0,0.0,2704038.05832492,2043510.819381642 
 01/01  13:00:00,8.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,131.56013063095348,97.47583993274897,177.84179537674843,97.65523311515251,166.19501161075616,125.98658046471663,74.73686086624442,125.98658046471657,74.73686086624442,0.7298999999999999,0.9116444444444444,0.9866722222222223,0.913322222222222,0.01084569171820661,0.007174274457677384,0.010685879650838087,0.007128782971851797,0.21239246094707635,0.0,0.0,2672286.007863497,2043510.819381642 
 01/01  14:00:00,8.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,131.56013063095348,98.01401947995959,173.03729014188128,93.02130524783475,166.19501161075616,125.98658046471663,74.73686086624442,125.98658046471657,74.73686086624442,0.7298999999999999,0.9166777777777777,0.9600166666666667,0.8699833333333333,0.01044742271516221,0.006898074622706674,0.010285350736013588,0.006864163817708783,0.21354670871447077,0.0,0.0,2640245.09506559,2043510.819381642 
 01/01  15:00:00,8.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,131.56013063095348,97.47583993274897,165.83053228958057,78.58134209867088,166.19501161075616,125.98658046471663,74.73686086624442,125.98658046471657,74.73686086624442,0.7298999999999999,0.9116444444444444,0.9200333333333334,0.7349333333333332,0.009294684266725353,0.006136997697304743,0.009157171936009212,0.006122961861454393,0.21068699180786489,0.0,0.0,2560379.4530903587,2043510.819381642 
 01/01  16:00:00,8.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,132.16494954755619,101.22290017977378,168.23278490701413,78.40194891626736,166.19501161075616,125.98658046471663,74.73686086624442,125.98658046471657,74.73686086624442,0.7332555555555556,0.9466888888888888,0.9333611111111111,0.7332555555555556,0.010020531843024806,0.006625416343682733,0.009891890259639797,0.006623609988011179,0.20695463369071288,0.0,0.0,2584048.512045526,2043510.819381642 
 01/01  17:00:00,8.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,143.60543981607578,106.92308884978802,180.24404799418199,95.86130129111717,166.19501161075616,125.98658046471663,74.73686086624442,125.98658046471657,74.73686086624442,0.7967277777777778,1.0,1.0,0.8965444444444444,0.009061006824422255,0.006002992324911313,0.008966665049512454,0.0060015435236665799,0.20340139244636278,0.0,0.0,2751849.171887511,2043510.819381642 
 01/01  18:00:00,8.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,166.19501161075616,125.98658046471663,74.73686086624442,125.98658046471657,74.73686086624442,1.0,1.0,1.0,1.0,0.00802220351260028,0.0053230808295435159,0.00795440951901186,0.005319658174409628,0.2006426894023027,8.450000000000001,143.54999999999999,2923570.5965399087,2043510.819381642 
 01/01  19:00:00,8.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,166.19501161075616,125.98658046471663,74.73686086624442,125.98658046471657,74.73686086624442,1.0,1.0,1.0,1.0,0.007299417195802401,0.004848565296986535,0.007248202213850308,0.0048446289125032879,0.19871354485868318,50.699999999999999,861.3000000000001,2923570.5965399087,2043510.819381642 
 01/01  20:00:00,8.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,166.19501161075616,125.98658046471663,74.73686086624442,125.98658046471657,74.73686086624442,1.0,1.0,1.0,1.0,0.006029748568930963,0.0040076665350993688,0.005993233674787462,0.004004207483235308,0.19825907166664506,50.699999999999999,861.3000000000001,2923570.5965399087,2043510.819381642 
 01/01  21:00:00,8.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,166.19501161075616,125.98658046471663,74.73686086624442,125.98658046471657,74.73686086624442,1.0,1.0,1.0,1.0,0.005503447889432227,0.0036592447716234865,0.005473951127910502,0.0036560637234408245,0.19809164234999367,50.699999999999999,861.3000000000001,2923570.5965399087,2043510.819381642 
 01/01  22:00:00,8.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,166.19501161075616,125.98658046471663,74.73686086624442,125.98658046471657,74.73686086624442,1.0,1.0,1.0,1.0,0.008537794670746935,0.005678471520811312,0.008496903475352496,0.005673639420407768,0.19765797339339534,50.699999999999999,861.3000000000001,2923570.5965399087,2043510.819381642 
 01/01  23:00:00,8.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,166.19501161075616,125.98658046471663,74.73686086624442,125.98658046471657,74.73686086624442,1.0,1.0,1.0,1.0,0.010719549837093952,0.0071311383598199168,0.010672912646109799,0.007125310700454868,0.19861078747960879,50.699999999999999,861.3000000000001,2923570.5965399087,2043510.819381642 
 01/01  24:00:00,8.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,166.19501161075616,125.98658046471663,74.73686086624442,125.98658046471657,74.73686086624442,1.0,1.0,1.0,1.0,0.010718682606853108,0.007132076987098345,0.010676421975189919,0.007126432930608123,0.1986294442971209,50.699999999999999,861.3000000000001,2923570.5965399087,2043510.819381642 
 01/02  01:00:00,2.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,415.4875290268903,314.96645116179158,186.84215216561106,314.96645116179158,186.84215216561106,1.0,1.0,1.0,1.0,0.012381527041404593,0.0082398008344987,0.012336915752144086,0.008233566579139877,0.19826206278564419,0.0,602.91,2923570.5965399087,5108777.048454104 
 01/02  02:00:00,2.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,415.4875290268903,314.96645116179158,186.84215216561106,314.96645116179158,186.84215216561106,1.0,1.0,1.0,1.0,0.013609761438452703,0.009058242087359163,0.013564619815693373,0.009051838360958803,0.19932310340202986,0.0,602.91,2923570.5965399087,5108777.048454104 
 01/02  03:00:00,2.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,415.4875290268903,314.96645116179158,186.84215216561106,314.96645116179158,186.84215216561106,1.0,1.0,1.0,1.0,0.011941542184646159,0.007949058813781848,0.011905293573199453,0.007943862315005402,0.19939079166782759,0.0,602.91,2923570.5965399087,5108777.048454104 
 01/02  04:00:00,2.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,415.4875290268903,314.96645116179158,186.84215216561106,314.96645116179158,186.84215216561106,1.0,1.0,1.0,1.0,0.012412817387033088,0.008263767181660222,0.012378373719172708,0.008258793554239813,0.19920182715679259,0.0,602.91,2923570.5965399087,5108777.048454104 
 01/02  05:00:00,2.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,415.4875290268903,314.96645116179158,186.84215216561106,314.96645116179158,186.84215216561106,1.0,1.0,1.0,1.0,0.013600277950631587,0.009055280948691937,0.013565841500544214,0.009050249217386116,0.19902950777450965,0.0,602.91,2923570.5965399087,5108777.048454104 
 01/02  06:00:00,2.0,0.0,0.0,0.0,0.0,0.0,303.8155225163036,230.31183910367705,136.62394686361805,230.311839103677,136.62394686361805,415.4875290268903,314.96645116179158,186.84215216561106,314.96645116179158,186.84215216561106,1.0,1.0,1.0,1.0,0.011911741695019024,0.007931743051219055,0.011884161147820269,0.007927633539121385,0.1987101940244865,0.0,602.91,3735673.540023218,5108777.048454104 
 01/02  07:00:00,2.0,0.992418503526678,0.7523174879765494,0.4462844155206854,0.7523174879765491,0.4462844155206854,235.97397206169675,178.88355089958464,106.11602446489245,178.8835508995846,106.11602446489245,486.7940454193326,369.0214079144985,218.90824815024909,369.02140791449849,218.90824815024909,1.0,1.0,1.0,1.0,0.02938039721918947,0.007106697732068054,0.010665093582738478,0.007107242419944478,0.19822743441844868,50.699999999999999,861.3000000000001,2901503.2420463429,5985552.087175781 
 01/02  08:00:00,2.0,1.8946171430963855,1.4362424770461396,0.8519975205394904,1.4362424770461393,0.8519975205394904,430.90899246048977,292.3452392108225,176.00557609086864,322.303308207565,191.19447018395003,486.7940454193326,369.0214079144985,218.90824815024909,369.02140791449849,218.90824815024909,0.894961111111111,0.9082888888888888,0.9866722222222223,0.9866722222222223,0.13307755591631738,0.0024205678122973287,0.00363463701982848,0.0024217752483012904,0.19803328112631356,8.450000000000001,143.54999999999999,5085927.310153305,5985552.087175781 
 01/02  09:00:00,2.0,9.021986395697072,6.8392498906959029,4.057131050188048,6.839249890695901,4.057131050188048,923.376412415335,510.9147540062875,303.0812070923152,639.3064782780415,379.2448302169432,973.5880908386652,738.042815828997,437.81649630049818,738.0428158289969,437.81649630049818,0.7298999999999999,0.7298999999999999,0.913322222222222,0.913322222222222,0.022796533359731559,0.0028658555215946449,0.00430425113948123,0.002868366542879417,0.19962932409741555,0.0,0.0,9921325.25523212,11971104.174351562 
 01/02  10:00:00,2.0,9.021986395697072,6.8392498906959029,4.057131050188048,6.839249890695901,4.057131050188048,923.376412415335,510.9147540062875,303.0812070923152,608.9701613091793,361.24893658975568,973.5880908386652,738.042815828997,437.81649630049818,738.0428158289969,437.81649630049818,0.7298999999999999,0.7298999999999999,0.8699833333333333,0.8699833333333333,0.02320555657445438,0.003219402800823353,0.00483543098734857,0.0032228189563530335,0.2022649507685237,0.0,0.0,9747329.297086344,11971104.174351562 
 01/02  11:00:00,2.0,9.021986395697072,6.8392498906959029,4.057131050188048,6.839249890695901,4.057131050188048,923.376412415335,510.9147540062875,303.0812070923152,580.9826631390856,344.64639250119418,973.5880908386652,738.042815828997,437.81649630049818,738.0428158289969,437.81649630049818,0.7298999999999999,0.7298999999999999,0.83,0.83,0.023390634248483288,0.0033582695090790158,0.005042913099234317,0.00336145124804099,0.20530251388923238,0.0,0.0,9586805.144955183,11971104.174351562 
 01/02  12:00:00,2.0,9.021986395697072,6.8392498906959029,4.057131050188048,6.839249890695901,4.057131050188048,923.376412415335,510.9147540062875,305.17123140025418,608.9701613091793,328.0438484126326,973.5880908386652,738.042815828997,437.81649630049818,738.0428158289969,437.81649630049818,0.7298999999999999,0.7349333333333333,0.8699833333333333,0.7900166666666667,0.022887677474927673,0.003023511055025752,0.004539700868130685,0.0030263021931388387,0.2077748318696612,0.0,0.0,9635315.067157278,11971104.174351562 
 01/02  13:00:00,2.0,4.781652789719449,3.624802442068828,2.1502794565996665,3.624802442068827,2.1502794565996665,820.7790332580754,454.1464480055888,290.35599899911696,566.1845862037981,306.35234888995026,915.1728053883452,693.7602468792574,411.5475065224682,693.7602468792571,411.5475065224682,0.7298999999999999,0.7866611111111111,0.9099666666666666,0.83,0.13129386818350476,0.0029539282158271629,0.004432993184653736,0.0029553995663767847,0.20817790438767984,0.0,0.0,8776146.295283506,11252837.923890466 
 01/02  14:00:00,2.0,9.021986395697072,6.8392498906959029,4.057131050188048,6.839249890695901,4.057131050188048,923.376412415335,510.9147540062875,372.31729931546348,639.3064782780415,344.64639250119418,973.5880908386652,738.042815828997,437.81649630049818,738.0428158289969,437.81649630049818,0.7298999999999999,0.8966388888888889,0.9133222222222223,0.83,0.02323375171204294,0.0032955778155263858,0.0049445639879935518,0.0032965473755617437,0.21041428367120039,0.0,0.0,10046020.811458758,11971104.174351562 
 01/02  15:00:00,2.0,9.021986395697072,6.8392498906959029,4.057131050188048,6.839249890695901,4.057131050188048,923.376412415335,510.9147540062875,380.6381797555691,644.0041158755784,306.56458093888019,973.5880908386652,738.042815828997,437.81649630049818,738.0428158289969,437.81649630049818,0.7298999999999999,0.9166777777777778,0.9200333333333334,0.7382888888888889,0.023366384349823606,0.0033589383489689395,0.005038960727878059,0.0033590569887400544,0.2109566858874704,0.0,0.0,9955792.954769941,11971104.174351562 
 01/02  16:00:00,2.0,9.021986395697072,6.8392498906959029,4.057131050188048,6.839249890695901,4.057131050188048,923.376412415335,513.263572805056,404.16825474561059,681.32078010237,303.0812070923152,973.5880908386652,738.042815828997,437.81649630049818,738.0428158289969,437.81649630049818,0.7332555555555556,0.9733444444444445,0.9733444444444445,0.7298999999999999,0.023025744535716914,0.0031425537371505727,0.004713929006610512,0.003141803833538093,0.20760453736601326,0.0,0.0,10170756.817778472,11971104.174351562 
 01/02  17:00:00,2.0,9.021986395697072,6.8392498906959029,4.057131050188048,6.839249890695901,4.057131050188048,923.376412415335,526.1820761982825,415.2366174713183,699.9791122157658,341.8204766322921,973.5880908386652,738.042815828997,437.81649630049818,738.0428158289969,437.81649630049818,0.7517111111111111,1.0,1.0,0.8231944444444445,0.023321864876018267,0.003309340973933888,0.0049639013160259789,0.0033080512689683528,0.20369125901707373,0.0,0.0,10463740.901758777,11971104.174351562 
 01/02  18:00:00,2.0,2.8870356466230637,2.188559965022689,1.298281936060176,2.1885599650226879,1.298281936060176,625.8440128592828,468.1071857300349,281.43815184167127,474.4302871684635,280.4937704877136,486.7940454193326,369.0214079144985,218.90824815024909,369.02140791449849,218.90824815024909,0.9866722222222223,1.0,1.0,0.9966444444444443,0.13304852170246757,0.0032521096292494578,0.004878190812104893,0.0032508200633692755,0.20039270410300659,8.450000000000001,143.54999999999999,7669128.269113797,5985552.087175781 
 01/02  19:00:00,2.0,0.992418503526678,0.7523174879765494,0.4462844155206854,0.7523174879765491,0.4462844155206854,430.90899246048977,326.65691903402418,193.77708815328183,326.65691903402407,193.77708815328183,194.717618167733,147.6085631657994,87.56329926009961,147.60856316579939,87.56329926009961,1.0,1.0,1.0,1.0,0.0236572219782492,0.0033505240487790059,0.005021559241912829,0.00335211793555926,0.1984712722413434,50.699999999999999,861.3000000000001,5298397.224606365,2394220.834870312 
 01/02  20:00:00,2.0,0.992418503526678,0.7523174879765494,0.4462844155206854,0.7523174879765491,0.4462844155206854,430.90899246048977,326.65691903402418,193.77708815328183,326.65691903402407,193.77708815328183,194.717618167733,147.6085631657994,87.56329926009961,147.60856316579939,87.56329926009961,1.0,1.0,1.0,1.0,0.019789501619567375,0.013166961336164496,0.019737694941802977,0.013171160048360097,0.19834062912958343,50.699999999999999,861.3000000000001,5298397.224606365,2394220.834870312 
 01/02  21:00:00,2.0,0.992418503526678,0.7523174879765494,0.4462844155206854,0.7523174879765491,0.4462844155206854,328.31161330323035,248.88146212116127,147.63968621202427,248.88146212116116,147.63968621202427,194.717618167733,147.6085631657994,87.56329926009961,147.60856316579939,87.56329926009961,1.0,1.0,1.0,1.0,0.02019428392049857,0.013439268740926733,0.02014618507547206,0.013442301247911218,0.19803858604473924,50.699999999999999,861.3000000000001,4036874.0758905645,2394220.834870312 
 01/02  22:00:00,2.0,0.992418503526678,0.7523174879765494,0.4462844155206854,0.7523174879765491,0.4462844155206854,328.31161330323035,248.88146212116127,147.63968621202427,248.88146212116116,147.63968621202427,194.717618167733,147.6085631657994,87.56329926009961,147.60856316579939,87.56329926009961,1.0,1.0,1.0,1.0,0.02128284402524831,0.014167490904883002,0.021237622049255956,0.014170186040757238,0.19836671739857218,50.699999999999999,861.3000000000001,4036874.0758905645,2394220.834870312 
 01/02  23:00:00,2.0,0.4510993197848537,0.34196249453479518,0.20285655250940247,0.34196249453479507,0.20285655250940247,235.97397206169675,178.88355089958464,106.11602446489245,178.8835508995846,106.11602446489245,194.717618167733,147.6085631657994,87.56329926009961,147.60856316579939,87.56329926009961,1.0,1.0,1.0,1.0,0.01980600898477043,0.013187665045656867,0.019768783618247165,0.013189728844190152,0.1989541308334779,50.699999999999999,861.3000000000001,2901503.2420463429,2394220.834870312 
 01/02  24:00:00,2.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,166.19501161075616,125.98658046471663,74.73686086624442,125.98658046471657,74.73686086624442,1.0,1.0,1.0,1.0,0.014795370514539821,0.009853500893362927,0.014770851112930486,0.009854736846414513,0.1990378107789236,50.699999999999999,861.3000000000001,2923570.5965399087,2043510.819381642 
 01/03  01:00:00,3.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,415.4875290268903,314.96645116179158,186.84215216561106,314.96645116179158,186.84215216561106,1.0,1.0,1.0,1.0,0.00970194651499717,0.006461969635322658,0.009687038041348436,0.006462632433234041,0.19861475091286166,0.0,602.91,2923570.5965399087,5108777.048454104 
 01/03  02:00:00,3.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,415.4875290268903,314.96645116179158,186.84215216561106,314.96645116179158,186.84215216561106,1.0,1.0,1.0,1.0,0.009586886051377789,0.006385847725665449,0.009573364387842882,0.006386347402576865,0.19836487555867297,0.0,602.91,2923570.5965399087,5108777.048454104 
 01/03  03:00:00,3.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,415.4875290268903,314.96645116179158,186.84215216561106,314.96645116179158,186.84215216561106,1.0,1.0,1.0,1.0,0.010668361976509876,0.007106839668946503,0.010654607815146844,0.007107301514322123,0.1986579233673584,0.0,602.91,2923570.5965399087,5108777.048454104 
 01/03  04:00:00,3.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,415.4875290268903,314.96645116179158,186.84215216561106,314.96645116179158,186.84215216561106,1.0,1.0,1.0,1.0,0.008401154881690174,0.005596976592986545,0.008391233239529938,0.005597285718272234,0.1992558076705573,0.0,602.91,2923570.5965399087,5108777.048454104 
 01/03  05:00:00,3.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,415.4875290268903,314.96645116179158,186.84215216561106,314.96645116179158,186.84215216561106,1.0,1.0,1.0,1.0,0.006025975473279178,0.004014938428720183,0.006019494706031151,0.0040151006029289829,0.1989263931188453,0.0,602.91,2923570.5965399087,5108777.048454104 
 01/03  06:00:00,3.0,0.0,0.0,0.0,0.0,0.0,303.8155225163036,230.31183910367705,136.62394686361805,230.311839103677,136.62394686361805,415.4875290268903,314.96645116179158,186.84215216561106,314.96645116179158,186.84215216561106,1.0,1.0,1.0,1.0,0.00228415726221121,0.0015219375077318179,0.0022818546021016814,0.0015219866840176285,0.19802021051572353,0.0,602.91,3735673.540023218,5108777.048454104 
