Date/Time,Environment:Site Day Type Index [](Hourly),CORE_ZN:People Occupant Count [](Hourly),PERIMETER_ZN_1:People Occupant Count [](Hourly),PERIMETER_ZN_2:People Occupant Count [](Hourly),PERIMETER_ZN_3:People Occupant Count [](Hourly),PERIMETER_ZN_4:People Occupant Count [](Hourly),CORE_ZN_LIGHTS:Lights Electric Power [W](Hourly),PERIMETER_ZN_1_LIGHTS:Lights Electric Power [W](Hourly),PERIMETER_ZN_2_LIGHTS:Lights Electric Power [W](Hourly),PERIMETER_ZN_3_LIGHTS:Lights Electric Power [W](Hourly),PERIMETER_ZN_4_LIGHTS:Lights Electric Power [W](Hourly),CORE_ZN_MISCPLUG_EQUIP:Electric Equipment Electric Power [W](Hourly),PERIMETER_ZN_1_MISCPLUG_EQUIP:Electric Equipment Electric Power [W](Hourly),PERIMETER_ZN_2_MISCPLUG_EQUIP:Electric Equipment Electric Power [W](Hourly),PERIMETER_ZN_3_MISCPLUG_EQUIP:Electric Equipment Electric Power [W](Hourly),PERIMETER_ZN_4_MISCPLUG_EQUIP:Electric Equipment Electric Power [W](Hourly),PERIMETER_ZN_1_DAYLCTRL:Daylighting Lighting Power Multiplier [](Hourly),PERIMETER_ZN_2_DAYLCTRL:Daylighting Lighting Power Multiplier [](Hourly),PERIMETER_ZN_3_DAYLCTRL:Daylighting Lighting Power Multiplier [](Hourly),PERIMETER_ZN_4_DAYLCTRL:Daylighting Lighting Power Multiplier [](Hourly),PERIMETER_ZN_1:Zone Infiltration Current Density Volume Flow Rate [m3/s](Hourly),PERIMETER_ZN_2:Zone Infiltration Current Density Volume Flow Rate [m3/s](Hourly),PERIMETER_ZN_3:Zone Infiltration Current Density Volume Flow Rate [m3/s](Hourly),PERIMETER_ZN_4:Zone Infiltration Current Density Volume Flow Rate [m3/s](Hourly),ATTIC:Zone Infiltration Current Density Volume Flow Rate [m3/s](Hourly),EXTERIOR_LIGHTS_A:Exterior Lights Electric Power [W](Hourly),EXTERIOR_LIGHTS_B:Exterior Lights Electric Power [W](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 01/01  13:00:00,8.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,146.5954883011348,94.62574559774186,165.83053228958057,94.44635241533833,166.19501161075616,125.98658046471663,74.73686086624442,125.98658046471657,74.73686086624442,0.8133166666666667,0.8849888888888889,0.9200333333333334,0.883311111111111,0.004860959564021998,0.0032349497843226846,0.004852217654488647,0.0032339279073102555,0.2041509593854821,0.0,0.0,2661360.438236989,2043510.819381642 
 01/01  14:00:00,8.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,161.61382292233894,98.37280584476663,170.6350375244477,98.01401947995957,166.19501161075616,125.98658046471663,74.73686086624442,125.98658046471657,74.73686086624442,0.8966388888888889,0.9200333333333334,0.9466888888888888,0.9166777777777778,0.005126985520824707,0.0034130402434672504,0.005119743061893643,0.0034123369029067515,0.20309056537898938,0.0,0.0,2759055.680040771,2043510.819381642 
 01/01  15:00:00,8.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,167.62796599041148,105.49804168228445,180.24404799418199,99.79785301227021,166.19501161075616,125.98658046471663,74.73686086624442,125.98658046471657,74.73686086624442,0.9300055555555556,0.9866722222222223,1.0,0.9333611111111111,0.007425805135019159,0.0049443193672839449,0.007417303097288386,0.004943633596885737,0.2022895627926825,0.0,0.0,2847371.6825082579,2043510.819381642 
 01/01  16:00:00,8.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,166.19501161075616,125.98658046471663,74.73686086624442,125.98658046471657,74.73686086624442,1.0,1.0,1.0,1.0,0.009380096239976046,0.006246548688709386,0.0093714657055824,0.006245822421663902,0.20149799037547409,0.0,0.0,2923570.5965399087,2043510.819381642 
 01/01  17:00:00,8.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,166.19501161075616,125.98658046471663,74.73686086624442,125.98658046471657,74.73686086624442,1.0,1.0,1.0,1.0,0.010757398442794804,0.007164530880047358,0.010749204851916416,0.0071640201036084999,0.2004519994300332,25.350000000000006,430.6499999999999,2923570.5965399087,2043510.819381642 
 01/01  18:00:00,8.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,166.19501161075616,125.98658046471663,74.73686086624442,125.98658046471657,74.73686086624442,1.0,1.0,1.0,1.0,0.011327667311167772,0.007544843761849975,0.01132026100185752,0.007544484250992533,0.1995140791061385,50.699999999999999,861.3000000000001,2923570.5965399087,2043510.819381642 
 01/01  19:00:00,8.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,166.19501161075616,125.98658046471663,74.73686086624442,125.98658046471657,74.73686086624442,1.0,1.0,1.0,1.0,0.013094721847985306,0.008722159495892812,0.013087283330690932,0.00872191341673594,0.19907408667245977,50.699999999999999,861.3000000000001,2923570.5965399087,2043510.819381642 
 01/01  20:00:00,8.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,166.19501161075616,125.98658046471663,74.73686086624442,125.98658046471657,74.73686086624442,1.0,1.0,1.0,1.0,0.014357479578782293,0.009563580338804908,0.014350402247146696,0.009563444815919746,0.19877410031856347,50.699999999999999,861.3000000000001,2923570.5965399087,2043510.819381642 
 01/01  21:00:00,8.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,166.19501161075616,125.98658046471663,74.73686086624442,125.98658046471657,74.73686086624442,1.0,1.0,1.0,1.0,0.01435597010476402,0.009562857278701723,0.014349707601681382,0.009562811298097196,0.19845666932872134,50.699999999999999,861.3000000000001,2923570.5965399087,2043510.819381642 
 01/01  22:00:00,8.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,166.19501161075616,125.98658046471663,74.73686086624442,125.98658046471657,74.73686086624442,1.0,1.0,1.0,1.0,0.015981851893274874,0.010646058270465163,0.015975779452810595,0.010646119473972866,0.1984143406022545,50.699999999999999,861.3000000000001,2923570.5965399087,2043510.819381642 
 01/01  23:00:00,8.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,166.19501161075616,125.98658046471663,74.73686086624442,125.98658046471657,74.73686086624442,1.0,1.0,1.0,1.0,0.01716219765613142,0.011432449055151098,0.017156676524210963,0.011432635545521123,0.19856319738859108,50.699999999999999,861.3000000000001,2923570.5965399087,2043510.819381642 
 01/01  24:00:00,8.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,166.19501161075616,125.98658046471663,74.73686086624442,125.98658046471657,74.73686086624442,1.0,1.0,1.0,1.0,0.017197582528048727,0.011456154753884222,0.017192799732975905,0.011456420216068212,0.1985529018554583,50.699999999999999,861.3000000000001,2923570.5965399087,2043510.819381642 
 01/02  01:00:00,2.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,415.4875290268903,314.96645116179158,186.84215216561106,314.96645116179158,186.84215216561106,1.0,1.0,1.0,1.0,0.01643069911322312,0.010945023516303445,0.016426162725804787,0.010945354969706722,0.1982758333822462,0.0,602.91,2923570.5965399087,5108777.048454104 
 01/02  02:00:00,2.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,415.4875290268903,314.96645116179158,186.84215216561106,314.96645116179158,186.84215216561106,1.0,1.0,1.0,1.0,0.015075263071406406,0.010042023493873774,0.015071373462126873,0.010042434208818197,0.1982692153866427,0.0,602.91,2923570.5965399087,5108777.048454104 
 01/02  03:00:00,2.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,415.4875290268903,314.96645116179158,186.84215216561106,314.96645116179158,186.84215216561106,1.0,1.0,1.0,1.0,0.013535426572977997,0.009016299955380435,0.01353225856698465,0.009016764993856515,0.19869468656179904,0.0,602.91,2923570.5965399087,5108777.048454104 
 01/02  04:00:00,2.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,415.4875290268903,314.96645116179158,186.84215216561106,314.96645116179158,186.84215216561106,1.0,1.0,1.0,1.0,0.014626469950214686,0.00974297102296473,0.014623400989968755,0.00974353578405459,0.19879881462118169,0.0,602.91,2923570.5965399087,5108777.048454104 
 01/02  05:00:00,2.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,415.4875290268903,314.96645116179158,186.84215216561106,314.96645116179158,186.84215216561106,1.0,1.0,1.0,1.0,0.015919036418419517,0.010603886676417457,0.0159161835249558,0.010604574489355978,0.19880470874861265,0.0,602.91,2923570.5965399087,5108777.048454104 
 01/02  06:00:00,2.0,0.0,0.0,0.0,0.0,0.0,303.8155225163036,230.31183910367705,136.62394686361805,230.311839103677,136.62394686361805,415.4875290268903,314.96645116179158,186.84215216561106,314.96645116179158,186.84215216561106,1.0,1.0,1.0,1.0,0.018397776211284007,0.012254663823011143,0.018394962847460253,0.012255581886245773,0.19913591959973618,0.0,602.91,3735673.540023218,5108777.048454104 
 01/02  07:00:00,2.0,0.992418503526678,0.7523174879765494,0.4462844155206854,0.7523174879765491,0.4462844155206854,235.97397206169675,178.88355089958464,106.11602446489245,178.8835508995846,106.11602446489245,486.7940454193326,369.0214079144985,218.90824815024909,369.02140791449849,218.90824815024909,1.0,1.0,1.0,1.0,0.031508343868381378,0.013679148066927898,0.020499904659596336,0.013679964253731936,0.19917830886259167,50.699999999999999,861.3000000000001,2901503.2420463429,5985552.087175781 
 01/02  08:00:00,2.0,1.8946171430963855,1.4362424770461396,0.8519975205394904,1.4362424770461393,0.8519975205394904,430.90899246048977,326.65691903402418,193.77708815328183,326.65691903402407,193.77708815328183,486.7940454193326,369.0214079144985,218.90824815024909,369.02140791449849,218.90824815024909,1.0,1.0,1.0,1.0,0.08982126947909382,0.0035798593856163159,0.005369966478998279,0.0035798745808208814,0.1995313905046907,42.25,717.75,5298397.224606365,5985552.087175781 
 01/02  09:00:00,2.0,9.021986395697072,6.8392498906959029,4.057131050188048,6.839249890695901,4.057131050188048,923.376412415335,590.3118291957836,347.39387478679608,699.9791122157658,409.7024361084644,973.5880908386652,738.042815828997,437.81649630049818,738.0428158289969,437.81649630049818,0.8433277777777777,0.8366166666666666,1.0,0.9866722222222223,0.016457475064056986,0.0035587489677554576,0.005338395471846946,0.003558744912978116,0.20032090552785734,0.0,0.0,10694749.192999723,11971104.174351562 
 01/02  10:00:00,2.0,9.021986395697072,6.8392498906959029,4.057131050188048,6.839249890695901,4.057131050188048,923.376412415335,510.9147540062875,303.0812070923152,639.3064782780415,379.2448302169432,973.5880908386652,738.042815828997,437.81649630049818,738.0428158289969,437.81649630049818,0.7298999999999999,0.7298999999999999,0.913322222222222,0.913322222222222,0.015949518280968773,0.0031905061087791097,0.004786106659452414,0.003190481666470546,0.20226935029484753,0.0,0.0,9921325.25523212,11971104.174351562 
 01/02  11:00:00,2.0,9.021986395697072,6.8392498906959029,4.057131050188048,6.839249890695901,4.057131050188048,923.376412415335,510.9147540062875,303.7778818616282,638.1320688786572,377.8514806783173,973.5880908386652,738.042815828997,437.81649630049818,738.0428158289969,437.81649630049818,0.7298999999999999,0.7315777777777778,0.9116444444444444,0.9099666666666666,0.016076911130393936,0.003272087802743757,0.004908407963275464,0.0032720660528284489,0.2051068987043854,0.0,0.0,9914589.352224812,11971104.174351562 
 01/02  12:00:00,2.0,9.021986395697072,6.8392498906959029,4.057131050188048,6.839249890695901,4.057131050188048,923.376412415335,510.9147540062875,313.49211184036,636.9576594792729,344.64639250119418,973.5880908386652,738.042815828997,437.81649630049818,738.0428158289969,437.81649630049818,0.7298999999999999,0.7549722222222223,0.9099666666666666,0.83,0.01639271587487343,0.0034722086301277467,0.005208589826743334,0.0034721872226357575,0.20760666765874184,0.0,0.0,9825794.388872819,11971104.174351562 
 01/02  13:00:00,2.0,4.781652789719449,3.624802442068828,2.1502794565996665,3.624802442068827,2.1502794565996665,820.7790332580754,454.1464480055888,321.1101658575605,566.1845862037981,306.35234888995026,915.1728053883452,693.7602468792574,411.5475065224682,693.7602468792571,411.5475065224682,0.7298999999999999,0.8699833333333333,0.9099666666666666,0.83,0.0904317252645538,0.0034733081919479955,0.005210050361977056,0.0034733118105953638,0.2093661431536309,0.0,0.0,8886861.295973905,11252837.923890466 
 01/02  14:00:00,2.0,9.021986395697072,6.8392498906959029,4.057131050188048,6.839249890695901,4.057131050188048,923.376412415335,510.9147540062875,377.8514806783173,640.4808876774257,313.49211184036,973.5880908386652,738.042815828997,437.81649630049818,738.0428158289969,437.81649630049818,0.7298999999999999,0.9099666666666666,0.915,0.7549722222222223,0.01602626994321429,0.0031929102324820344,0.004789399790106176,0.003192920179728448,0.2099699568424285,0.0,0.0,9958016.32782381,11971104.174351562 
 01/02  15:00:00,2.0,9.021986395697072,6.8392498906959029,4.057131050188048,6.839249890695901,4.057131050188048,923.376412415335,510.9147540062875,387.565710657049,662.6624479889741,303.0812070923152,973.5880908386652,738.042815828997,437.81649630049818,738.0428158289969,437.81649630049818,0.7298999999999999,0.9333611111111111,0.9466888888888888,0.7298999999999999,0.015716899246228618,0.002985602667852404,0.004479750758294035,0.002986444710636214,0.2086987229834545,0.0,0.0,10035361.91577586,11971104.174351562 
 01/02  16:00:00,2.0,9.021986395697072,6.8392498906959029,4.057131050188048,6.839249890695901,4.057131050188048,923.376412415335,513.263572805056,415.2366174713183,699.9791122157658,303.0812070923152,973.5880908386652,738.042815828997,437.81649630049818,738.0428158289969,437.81649630049818,0.7332555555555556,1.0,1.0,0.7298999999999999,0.015712689804264214,0.002989627192865135,0.004484593863187976,0.002990527338539038,0.20647925482148034,0.0,0.0,10277772.919199245,11971104.174351562 
 01/02  17:00:00,2.0,9.021986395697072,6.8392498906959029,4.057131050188048,6.839249890695901,4.057131050188048,923.376412415335,661.48803858959,415.2366174713183,699.9791122157658,384.7790115797971,973.5880908386652,738.042815828997,437.81649630049818,738.0428158289969,437.81649630049818,0.9450111111111111,1.0,1.0,0.92665,0.01570563945973935,0.0029984883425342257,0.004497836080278562,0.002998556745668381,0.20327691481719654,25.350000000000006,430.6499999999999,11105493.092178505,11971104.174351562 
 01/02  18:00:00,2.0,2.8870356466230637,2.188559965022689,1.298281936060176,2.1885599650226879,1.298281936060176,625.8440128592828,474.43028716846359,281.43815184167127,474.4302871684635,281.43815184167127,486.7940454193326,369.0214079144985,218.90824815024909,369.02140791449849,218.90824815024909,1.0,1.0,1.0,1.0,0.08927448213017869,0.0022751541750467335,0.003412750644235123,0.002275173462882207,0.20055070637623377,50.699999999999999,861.3000000000001,7695291.207166387,5985552.087175781 
 01/02  19:00:00,2.0,0.992418503526678,0.7523174879765494,0.4462844155206854,0.7523174879765491,0.4462844155206854,430.90899246048977,326.65691903402418,193.77708815328183,326.65691903402407,193.77708815328183,194.717618167733,147.6085631657994,87.56329926009961,147.60856316579939,87.56329926009961,1.0,1.0,1.0,1.0,0.013956641365024147,0.0017605038518773624,0.0026406369131090534,0.0017605342384901255,0.19928495719901019,50.699999999999999,861.3000000000001,5298397.224606365,2394220.834870312 
 01/02  20:00:00,2.0,0.992418503526678,0.7523174879765494,0.4462844155206854,0.7523174879765491,0.4462844155206854,430.90899246048977,326.65691903402418,193.77708815328183,326.65691903402407,193.77708815328183,194.717618167733,147.6085631657994,87.56329926009961,147.60856316579939,87.56329926009961,1.0,1.0,1.0,1.0,0.01138438128469905,0.007577043269949273,0.011362870935621966,0.007582055707512106,0.1985725404370383,50.699999999999999,861.3000000000001,5298397.224606365,2394220.834870312 
 01/02  21:00:00,2.0,0.992418503526678,0.7523174879765494,0.4462844155206854,0.7523174879765491,0.4462844155206854,328.31161330323035,248.88146212116127,147.63968621202427,248.88146212116116,147.63968621202427,194.717618167733,147.6085631657994,87.56329926009961,147.60856316579939,87.56329926009961,1.0,1.0,1.0,1.0,0.011992525528817624,0.007978386448702255,0.011964004907508484,0.007984275783212408,0.19862762113303554,50.699999999999999,861.3000000000001,4036874.0758905645,2394220.834870312 
 01/02  22:00:00,2.0,0.992418503526678,0.7523174879765494,0.4462844155206854,0.7523174879765491,0.4462844155206854,328.31161330323035,248.88146212116127,147.63968621202427,248.88146212116116,147.63968621202427,194.717618167733,147.6085631657994,87.56329926009961,147.60856316579939,87.56329926009961,1.0,1.0,1.0,1.0,0.011993954851907135,0.007978828470968177,0.011965897721740775,0.007984266845502818,0.1985834511428908,50.699999999999999,861.3000000000001,4036874.0758905645,2394220.834870312 
 01/02  23:00:00,2.0,0.4510993197848537,0.34196249453479518,0.20285655250940247,0.34196249453479507,0.20285655250940247,235.97397206169675,178.88355089958464,106.11602446489245,178.8835508995846,106.11602446489245,194.717618167733,147.6085631657994,87.56329926009961,147.60856316579939,87.56329926009961,1.0,1.0,1.0,1.0,0.011154126048695266,0.00742043833635288,0.011129464430731857,0.007424996198581745,0.19893069322102434,50.699999999999999,861.3000000000001,2901503.2420463429,2394220.834870312 
 01/02  24:00:00,2.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,166.19501161075616,125.98658046471663,74.73686086624442,125.98658046471657,74.73686086624442,1.0,1.0,1.0,1.0,0.009742514111796658,0.006482058179929037,0.00972240803424463,0.006485472999392333,0.19953639670061128,50.699999999999999,861.3000000000001,2923570.5965399087,2043510.819381642 
 01/03  01:00:00,3.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,415.4875290268903,314.96645116179158,186.84215216561106,314.96645116179158,186.84215216561106,1.0,1.0,1.0,1.0,0.009167463930402615,0.006100161970160506,0.009149628895760914,0.006102700343801829,0.1991705816464975,0.0,602.91,2923570.5965399087,5108777.048454104 
 01/03  02:00:00,3.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,415.4875290268903,314.96645116179158,186.84215216561106,314.96645116179158,186.84215216561106,1.0,1.0,1.0,1.0,0.008306300660112383,0.005527827870853764,0.008291601038852239,0.005529782288258373,0.1985475828510349,0.0,602.91,2923570.5965399087,5108777.048454104 
 01/03  03:00:00,3.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,415.4875290268903,314.96645116179158,186.84215216561106,314.96645116179158,186.84215216561106,1.0,1.0,1.0,1.0,0.0068229047259853558,0.0045408763756372648,0.006811840646268338,0.004542502363188489,0.1983848407175858,0.0,602.91,2923570.5965399087,5108777.048454104 
 01/03  04:00:00,3.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,415.4875290268903,314.96645116179158,186.84215216561106,314.96645116179158,186.84215216561106,1.0,1.0,1.0,1.0,0.006211164859413604,0.004134135527442293,0.006202038820904887,0.004135716782870709,0.19852497559670136,0.0,602.91,2923570.5965399087,5108777.048454104 
 01/03  05:00:00,3.0,0.0,0.0,0.0,0.0,0.0,237.76866979536798,180.244047994182,106.92308884978802,180.24404799418199,106.92308884978802,415.4875290268903,314.96645116179158,186.84215216561106,314.96645116179158,186.84215216561106,1.0,1.0,1.0,1.0,0.00623647123823771,0.00415144079298736,0.006228197829822288,0.0041527503720492349,0.19904920635971233,0.0,602.91,2923570.5965399087,5108777.048454104 
 01/03  06:00:00,3.0,0.0,0.0,0.0,0.0,0.0,303.8155225163036,230.31183910367705,136.62394686361805,230.311839103677,136.62394686361805,415.4875290268903,314.96645116179158,186.84215216561106,314.96645116179158,186.84215216561106,1.0,1.0,1.0,1.0,0.006256241888165131,0.004165118691875608,0.006248732232466279,0.004166052509504812,0.1990537353002023,0.0,602.91,3735673.540023218,5108777.048454104 
